Filename,Baseline,BaselineType,TopMargin,TopMarginType,LetterSize,LetterSizeType,LineSpacing,LineSpacingType,WordSpacing,WordSpacingType,PenPressure,PenPressureType,SlantAngle,SlantAngleType
n04-183.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,0,HEAVY,2,A LITTLE INCLINED
n02-037.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,3,MODERATELY INCLINED
e02-094.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,2,A LITTLE INCLINED
l04-034.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
l04-012.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
a06-095.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
h04-071.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
m01-125.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
b04-103.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
a03-017.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,3,MODERATELY INCLINED
n04-009.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
f07-069.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
f02-040.png,1,ASCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
e07-072.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
a01-063x.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,3,MODERATELY INCLINED
k04-119.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
r02-089.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,4,EXTREMELY INCLINED
a02-057.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,6,IRREGULAR
r02-000.png,0,DESCENDING,1,NARROW,1,SMALL,2,MEDIUM,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
b06-056.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
f03-174.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
g06-037d.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
k07-122.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
a03-047.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
r02-060.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,6,IRREGULAR
h07-060a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
h07-037a.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
n03-097.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
l01-179.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,6,IRREGULAR
a01-113u.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
e04-058.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
b04-026.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,6,IRREGULAR
a03-080.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
b05-074.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
d06-003.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,0,HEAVY,3,MODERATELY INCLINED
d05-008.png,0,DESCENDING,1,NARROW,1,SMALL,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
n06-074.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
p01-155.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
g04-088.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,0,EXTREMELY RECLINED
a01-026.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
b02-045.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
c04-013.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
c04-156.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
f02-044.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
k04-061.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
m01-095.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
n04-190.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
l04-118.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,0,EXTREMELY RECLINED
a06-152.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
a01-000u.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
c02-035.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
c03-003d.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
l04-000.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
a01-053x.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
h04-035.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,6,IRREGULAR
k02-076.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
a05-080.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,0,EXTREMELY RECLINED
h07-078.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
c02-022.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
g06-018p.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
b01-023.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
a04-103.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
g03-004.png,2,STRAIGHT,1,NARROW,0,BIG,0,BIG,1,SMALL,2,MEDIUM,6,IRREGULAR
c03-016a.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g06-031a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
j04-094.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,2,A LITTLE INCLINED
c02-000.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,6,IRREGULAR
m04-007.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
g07-000a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,2,MEDIUM,6,IRREGULAR
a04-019.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
p03-004.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
p03-069.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
d04-005.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g07-038.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
e06-053.png,1,ASCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,4,EXTREMELY INCLINED
e02-014.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g07-014b.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
h07-000.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
d01-123.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
d05-021.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
f07-028b.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,6,IRREGULAR
g07-084.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,2,MEDIUM,5,STRAIGHT
c06-128.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
r02-131.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
a06-039.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
k02-053.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
j04-039.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g06-047f.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g07-026a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
a06-110.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
p03-173.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
j01-045.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
f07-028a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
e01-032.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
e04-127.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
g06-011c.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
k04-057.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
b03-092.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,2,MEDIUM,5,STRAIGHT
p03-135.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
g04-036.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,0,BIG,2,MEDIUM,0,HEAVY,1,A LITTLE OR MODERATELY RECLINED
d04-032.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
p02-144.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
r02-078.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
c01-014.png,1,ASCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
b05-050.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,0,HEAVY,5,STRAIGHT
g06-026n.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
c03-007a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
e07-086.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,4,EXTREMELY INCLINED
a05-121.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
a06-044.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,4,EXTREMELY INCLINED
p03-047.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
j04-076.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
b01-122.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,4,EXTREMELY INCLINED
p03-158.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
f07-000b.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
e01-102.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
a02-093.png,1,ASCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
r03-053.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
l07-181.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
c04-008.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
p03-185.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
d07-082.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,5,STRAIGHT
a05-058.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
a02-067.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
c03-094d.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,6,IRREGULAR
d06-046.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,2,MEDIUM,2,MEDIUM,0,HEAVY,3,MODERATELY INCLINED
p06-088.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
k04-126.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
h07-057a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
b06-059.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
n03-103.png,2,STRAIGHT,0,MEDIUM OR BIGGER,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,5,STRAIGHT
p03-023.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g06-031j.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
f04-024.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,6,IRREGULAR
a03-034.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
j06-014.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
l04-026.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
d03-117.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
j04-035.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
m04-231.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
m01-149.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
j04-065.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
e01-119.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
l04-066.png,1,ASCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
a02-020.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
m03-095.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
r06-041.png,2,STRAIGHT,1,NARROW,0,BIG,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
r06-062.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
r02-054.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
c06-058.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
g03-000.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,0,HEAVY,4,EXTREMELY INCLINED
r02-003.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
c04-035.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
b01-009.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
p06-047.png,1,ASCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
g06-018k.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
a06-020.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
h07-066b.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
a01-107u.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
g07-007a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,5,STRAIGHT
b03-025.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
j07-009.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,0,HEAVY,6,IRREGULAR
l01-023.png,2,STRAIGHT,1,NARROW,1,SMALL,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
b01-113.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,4,EXTREMELY INCLINED
c02-056.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
c03-087d.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
g06-011r.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
m04-043.png,0,DESCENDING,0,MEDIUM OR BIGGER,0,BIG,1,SMALL,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
e01-086.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
e04-004.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,5,STRAIGHT
n06-163.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
g06-042p.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
l04-098.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
d06-000.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
g02-059.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,6,IRREGULAR
f02-020.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
p03-096.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,6,IRREGULAR
h07-028.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
l04-071.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
l04-163.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
n06-140.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
p03-009.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
p01-168.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
r06-011.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
d06-037.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
b04-202.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
m01-160.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
g06-050j.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
b06-027.png,1,ASCENDING,0,MEDIUM OR BIGGER,0,BIG,1,SMALL,1,SMALL,1,LIGHT,5,STRAIGHT
h02-024.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
d01-049.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
g04-095.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
b06-087.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,3,MODERATELY INCLINED
f07-019a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
f04-079.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,5,STRAIGHT
l01-199.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
g06-047e.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,0,HEAVY,6,IRREGULAR
a01-122.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
g06-026d.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
k04-099.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
b04-060.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
g06-089.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
b03-104.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
