Filename,Baseline,TopMargin,LetterSize,LineSpacing,WordSpacing,PenPressure,SlantAngle,EmotionalStability,WillPower,Modesty,PersonalHarmony,Discipline,Concentration,Communicativeness,SocialIsolation,Slant
d07-093.png,2,1,2,0,2,2,5,1,1,0,0,0,0,0,1,2.0
a03-054.png,2,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0.0
a06-134.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
a02-086.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
a04-069.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
e04-068.png,2,0,1,0,1,2,1,1,1,1,0,0,0,0,1,0.0
g06-026h.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
p03-189.png,1,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
f01-075.png,2,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
e04-114.png,0,1,2,0,1,1,2,0,1,0,0,0,0,0,1,1.0
g06-050r.png,0,1,1,0,2,2,1,0,1,1,0,0,0,0,1,0.0
e02-100.png,2,1,1,2,2,1,3,1,1,1,1,0,0,0,0,1.0
b06-082.png,1,1,2,2,1,1,3,1,1,0,0,0,0,0,0,1.0
e04-132.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
l07-103.png,1,1,2,0,2,2,2,1,1,0,0,0,0,0,1,1.0
g06-037o.png,0,1,2,2,1,1,4,0,1,0,0,0,0,0,0,1.0
a03-011.png,0,1,1,0,2,2,5,0,1,1,0,0,0,0,1,2.0
f04-053.png,0,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
m04-107.png,2,1,2,2,1,2,3,1,1,0,0,0,0,0,0,1.0
g06-050b.png,2,1,2,0,2,2,6,0,1,0,0,1,0,0,1,3.0
r06-003.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
c06-020.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
j06-034.png,2,1,1,0,0,1,3,1,1,1,0,0,0,1,1,1.0
p03-181.png,1,1,2,0,1,2,6,0,1,0,0,1,0,0,1,3.0
b01-000.png,2,1,1,0,0,1,2,1,1,1,0,0,0,1,1,1.0
g07-079a.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
g04-043.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
j04-103.png,0,0,1,0,2,1,6,0,1,1,0,0,0,0,1,3.0
c06-052.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
k04-136.png,1,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
m01-100.png,0,1,2,0,1,1,6,0,1,0,0,1,0,0,1,3.0
b04-175.png,2,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
n04-075.png,2,1,0,2,1,2,2,1,1,0,0,0,0,0,0,1.0
j04-012.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f07-002.png,0,1,2,0,2,2,3,0,1,0,0,0,0,0,1,1.0
h01-024.png,0,1,1,0,2,0,6,0,1,1,0,1,0,0,1,3.0
g01-027.png,0,1,1,0,2,0,5,0,1,1,0,0,0,0,1,2.0
a01-053u.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
g04-092.png,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0
m04-081.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
h07-030.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
k02-093.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
k07-085.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
h07-023.png,2,1,2,0,1,2,3,1,1,0,0,0,0,0,1,1.0
l04-159.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
a02-072.png,2,1,2,0,2,2,5,1,1,0,0,0,0,0,1,2.0
r06-097.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
g06-047m.png,0,1,1,0,2,2,5,0,1,1,0,0,0,0,1,2.0
k01-051.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
e07-098.png,0,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
k07-067a.png,2,0,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
c04-050.png,0,1,2,2,2,2,3,0,1,0,1,0,0,0,0,1.0
g04-022.png,1,1,2,2,0,0,5,1,1,0,0,0,0,0,1,2.0
g06-011k.png,2,1,1,0,2,2,1,1,1,1,0,0,0,0,1,0.0
n06-119.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
r06-126.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
e04-062.png,2,1,2,0,2,2,0,0,1,0,0,0,0,0,1,0.0
g06-047k.png,2,1,1,0,0,2,1,1,1,1,0,0,0,1,1,0.0
n06-148.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
n03-113.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
f07-000.png,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0
n04-052.png,1,1,2,2,1,2,3,1,1,0,0,0,0,0,0,1.0
g06-042l.png,0,1,1,0,0,1,2,0,1,1,0,0,0,1,1,1.0
l04-106.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
b04-034.png,2,1,2,2,1,0,2,1,1,0,0,0,0,0,0,1.0
b06-015.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
a06-025.png,0,1,1,0,0,2,3,0,1,1,0,0,0,1,1,1.0
h04-000.png,0,1,1,0,0,1,2,0,1,1,0,0,0,1,1,1.0
l01-050.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
h07-040b.png,2,1,1,0,2,2,4,0,1,1,0,0,0,0,1,1.0
m01-079.png,1,1,1,0,1,1,2,1,1,1,0,0,0,0,1,1.0
e01-092.png,2,0,2,0,1,1,5,1,1,1,0,0,0,0,1,2.0
j01-042.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
e04-099.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
a01-132x.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
f07-021b.png,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0.0
n02-033.png,0,1,1,0,0,2,2,0,1,1,0,0,0,1,1,1.0
b06-068.png,0,1,2,2,1,1,2,0,1,0,0,0,0,0,0,1.0
h01-027.png,0,1,2,2,1,0,2,0,1,0,0,0,0,0,0,1.0
g06-045g.png,0,1,1,0,1,2,2,0,1,1,0,0,0,0,1,1.0
n01-031.png,0,1,2,0,2,2,2,0,1,0,0,0,0,0,1,1.0
e06-037.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
g04-055.png,0,1,2,2,2,1,2,0,1,0,1,0,0,0,0,1.0
e02-117.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
g06-042e.png,0,0,2,0,1,0,5,0,1,1,0,0,0,0,1,2.0
f01-085.png,2,1,2,0,2,2,3,1,1,0,0,0,0,0,1,1.0
h02-043.png,2,1,1,0,2,2,4,0,1,1,0,0,0,0,1,1.0
g06-026p.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
k02-102.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
r02-006.png,0,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
r06-044.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
a01-049x.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
k04-103.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
c03-016c.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
g07-028b.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
d06-063.png,2,1,2,2,2,0,3,1,1,0,1,0,0,0,0,1.0
g04-052.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
l04-147.png,0,0,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
m01-038.png,2,1,2,2,2,2,5,1,1,0,1,0,0,0,0,2.0
a01-020u.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
l03-000.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
h04-007.png,2,1,1,0,2,0,6,0,1,1,0,1,0,0,1,3.0
g06-042n.png,1,0,2,0,1,1,4,0,1,1,0,0,0,0,1,1.0
e06-033.png,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0
d04-096.png,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0
l01-030.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
j07-005.png,1,1,0,2,1,0,2,1,1,0,0,0,0,0,0,1.0
n03-038.png,2,0,1,0,1,1,4,0,1,1,0,0,0,0,1,1.0
h02-012.png,2,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0.0
g06-042j.png,2,0,2,0,2,2,3,1,1,1,0,0,0,0,1,1.0
a01-007.png,1,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
n02-104.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
m01-136.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
r03-035.png,0,1,2,2,1,1,2,0,1,0,0,0,0,0,0,1.0
r03-110.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
f04-032.png,2,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
a04-081.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
f07-032b.png,0,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
b01-014.png,1,1,2,0,1,1,2,1,1,0,0,0,0,0,1,1.0
a01-058.png,1,1,0,1,1,0,4,0,1,0,0,0,1,0,0,1.0
a04-092.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
k04-050.png,2,1,2,2,1,2,2,1,1,0,0,0,0,0,0,1.0
d05-025.png,2,1,2,2,1,2,2,1,1,0,0,0,0,0,0,1.0
n04-171.png,2,0,2,0,1,0,2,1,1,1,0,0,0,0,1,1.0
b04-195.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
e07-079.png,2,1,1,0,0,2,5,1,1,1,0,0,0,1,1,2.0
p02-109.png,0,0,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
g01-045.png,2,1,0,2,1,0,3,1,1,0,0,0,0,0,0,1.0
a02-116.png,1,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
f02-003.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
b04-107.png,0,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
r02-109.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
c04-144.png,2,1,2,0,2,1,1,1,1,0,0,0,0,0,1,0.0
r03-065.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
g06-042b.png,2,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
g06-031g.png,0,1,2,2,1,2,2,0,1,0,0,0,0,0,0,1.0
a05-108.png,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0
h04-078.png,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0.0
p06-042.png,1,1,2,2,2,1,4,0,1,0,1,0,0,0,0,1.0
r02-013.png,2,1,2,2,2,1,5,1,1,0,1,0,0,0,0,2.0
r02-010.png,2,1,2,2,1,1,4,0,1,0,0,0,0,0,0,1.0
m02-106.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
m02-090.png,2,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
c04-116.png,0,1,1,0,1,2,6,0,1,1,0,1,0,0,1,3.0
n02-151.png,0,1,2,2,2,2,3,0,1,0,1,0,0,0,0,1.0
c03-021d.png,2,1,2,0,2,2,5,1,1,0,0,0,0,0,1,2.0
a06-090.png,0,1,2,2,2,1,6,0,1,0,1,1,0,0,0,3.0
m04-038.png,2,1,2,0,1,1,1,1,1,0,0,0,0,0,1,0.0
g01-022.png,0,1,2,2,2,2,2,0,1,0,1,0,0,0,0,1.0
a06-008.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
e07-066.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
d06-072.png,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0
l07-118.png,0,1,0,0,1,2,6,0,1,0,0,1,0,0,1,3.0
m03-033.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
b01-136.png,2,1,2,2,2,1,5,1,1,0,1,0,0,0,0,2.0
c03-081a.png,0,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
c03-094b.png,2,1,2,2,1,2,4,0,1,0,0,0,0,0,0,1.0
g07-028a.png,0,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0.0
l01-129.png,2,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0
g06-018o.png,0,1,2,2,1,1,4,0,1,0,0,0,0,0,0,1.0
n02-114.png,0,1,2,2,2,1,3,0,1,0,1,0,0,0,0,1.0
g06-047a.png,1,0,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
g06-047i.png,2,0,1,0,0,2,5,1,1,1,0,0,0,1,1,2.0
r02-065.png,0,1,2,0,1,1,5,0,1,0,0,0,0,0,1,2.0
f07-092b.png,0,1,1,0,0,1,2,0,1,1,0,0,0,1,1,1.0
b05-079.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
n02-098.png,0,0,1,0,1,1,6,0,1,1,0,0,0,0,1,3.0
a06-147.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
n03-091.png,1,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
n03-066.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
g06-047l.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
h07-063b.png,1,1,2,2,1,1,2,1,1,0,0,0,0,0,0,1.0
f07-021a.png,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0.0
a01-058u.png,1,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
c03-000f.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
h07-051b.png,1,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
c03-081d.png,2,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
c03-016b.png,2,1,1,0,1,2,6,0,1,1,0,1,0,0,1,3.0
a01-011.png,0,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
h07-078a.png,1,1,0,0,2,2,2,1,1,0,0,0,0,0,1,1.0
b04-116.png,2,1,1,0,1,2,6,0,1,1,0,1,0,0,1,3.0
e06-000.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
c03-084c.png,1,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
h07-003.png,2,1,1,0,1,2,5,1,1,1,0,0,0,0,1,2.0
d06-113.png,1,1,2,0,1,2,4,0,1,0,0,0,0,0,1,1.0
k07-166.png,1,1,2,0,0,1,3,1,1,0,0,0,0,0,1,1.0
d04-117.png,0,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
b06-110.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
b02-097.png,0,1,1,0,2,2,5,0,1,1,0,0,0,0,1,2.0
g06-011b.png,1,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
a03-027.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
e01-062.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
h07-011.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
a02-046.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
g06-037n.png,2,1,2,0,1,1,4,0,1,0,0,0,0,0,1,1.0
a05-013.png,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0
p02-090.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
n06-128.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
c03-007b.png,2,1,2,0,2,2,6,0,1,0,0,1,0,0,1,3.0
n04-068.png,2,1,2,2,1,2,3,1,1,0,0,0,0,0,0,1.0
k07-077.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
p03-112.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
f01-143.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
g01-004.png,2,1,2,2,2,0,5,1,1,0,1,0,0,0,0,2.0
b06-075.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
d01-080.png,2,0,0,1,1,2,1,1,1,1,0,0,1,0,0,0.0
a01-043.png,2,1,2,0,2,1,2,1,1,0,0,0,0,0,1,1.0
b05-038.png,0,1,2,2,2,0,6,0,1,0,1,1,0,0,0,3.0
c03-084a.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
p02-081.png,0,1,1,0,1,1,5,0,1,1,0,0,0,0,1,2.0
p03-072.png,2,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
g06-011e.png,2,1,2,0,1,0,6,0,1,0,0,1,0,0,1,3.0
a05-044.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
e02-074.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
g01-034.png,2,1,1,0,0,2,3,1,1,1,0,0,0,1,1,1.0
b01-053.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
a01-107.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
g07-018a.png,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0.0
a01-000x.png,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0
h06-089.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
h02-019.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
f04-016.png,0,1,2,2,2,0,2,0,1,0,1,0,0,0,0,1.0
a03-073.png,2,1,1,0,0,2,1,1,1,1,0,0,0,1,1,0.0
g06-045k.png,0,1,1,0,2,2,1,0,1,1,0,0,0,0,1,0.0
m04-000.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
c06-043.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
b04-096.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
r03-090.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
c03-081e.png,0,1,2,0,1,1,3,0,1,0,0,0,0,0,1,1.0
n02-109.png,2,1,1,0,2,2,3,1,1,1,0,0,0,0,1,1.0
a01-087.png,2,1,0,2,1,2,2,1,1,0,0,0,0,0,0,1.0
e07-061.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
a04-089.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
r06-137.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
e01-055.png,2,1,2,2,1,2,2,1,1,0,0,0,0,0,0,1.0
k07-146.png,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,1.0
a04-054.png,2,1,2,0,2,2,2,1,1,0,0,0,0,0,1,1.0
a02-032.png,1,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
j07-015.png,2,0,1,0,2,0,6,0,1,1,0,0,0,0,1,3.0
b05-088.png,2,1,0,0,1,2,3,1,1,0,0,0,0,0,1,1.0
a01-072u.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
g06-045m.png,0,1,1,0,2,2,3,0,1,1,0,0,0,0,1,1.0
h02-049.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
p03-012.png,2,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0.0
g06-011f.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
c03-007e.png,0,1,2,0,0,1,6,0,1,0,0,1,0,0,1,3.0
a01-117.png,0,1,2,2,1,2,3,0,1,0,0,0,0,0,0,1.0
c06-138.png,0,1,0,1,2,1,5,0,0,0,0,0,1,0,0,2.0
g04-039.png,2,1,2,2,2,0,1,1,1,0,1,0,0,0,0,0.0
m06-048.png,2,1,1,0,2,2,1,1,1,1,0,0,0,0,1,0.0
e04-091.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
g04-108.png,0,1,1,0,0,0,6,0,1,1,0,1,0,1,1,3.0
m02-055.png,0,1,2,2,2,1,1,0,1,0,1,0,0,0,0,0.0
c03-000e.png,2,1,2,0,1,1,3,1,1,0,0,0,0,0,1,1.0
a01-014x.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
c06-111.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
a04-050.png,0,1,1,0,2,2,2,0,1,1,0,0,0,0,1,1.0
b01-094.png,2,1,2,2,2,2,2,1,1,0,1,0,0,0,0,1.0
n06-092.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
n04-130.png,2,0,2,2,1,2,1,1,1,1,0,0,0,0,0,0.0
k02-117.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
a04-047.png,0,1,2,2,2,2,2,0,1,0,1,0,0,0,0,1.0
g06-047o.png,2,1,2,2,1,1,4,0,1,0,0,0,0,0,0,1.0
k07-141.png,0,1,2,0,2,1,5,0,1,0,0,0,0,0,1,2.0
n06-100.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
n04-213.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
n04-039.png,0,1,2,2,1,2,1,0,1,0,0,0,0,0,0,0.0
a06-128.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
n02-154.png,2,0,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
f07-073.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
f07-006.png,2,1,2,2,2,2,3,1,1,0,1,0,0,0,0,1.0
c06-116.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
g06-031c.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
g06-045f.png,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0.0
a03-043.png,0,1,2,2,2,2,5,0,1,0,1,0,0,0,0,2.0
g06-045h.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
m02-095.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
p02-008.png,2,1,2,0,2,1,4,0,1,0,0,0,0,0,1,1.0
d01-024.png,2,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
g06-101.png,2,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
m04-072.png,0,1,2,2,2,2,2,0,1,0,1,0,0,0,0,1.0
f07-019b.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
d06-100.png,2,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0
a01-003.png,2,1,1,0,0,2,4,0,1,1,0,0,0,1,1,1.0
m04-030.png,2,1,2,0,1,1,1,1,1,0,0,0,0,0,1,0.0
k04-054.png,2,0,2,2,2,0,2,1,1,1,1,0,0,0,0,1.0
m01-000.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
l04-082.png,0,1,2,0,2,2,6,0,1,0,0,1,0,0,1,3.0
d06-030.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
m01-026.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f07-024a.png,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0.0
r06-057.png,0,0,2,2,2,1,5,0,1,1,1,0,0,0,0,2.0
f07-096.png,1,1,1,0,0,1,2,1,1,1,0,0,0,1,1,1.0
a05-048.png,2,0,1,0,0,1,6,0,1,1,0,0,0,1,1,3.0
l07-176.png,2,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0.0
g03-052.png,2,1,2,2,2,1,6,0,1,0,1,1,0,0,0,3.0
g06-047b.png,0,1,2,0,2,2,6,0,1,0,0,1,0,0,1,3.0
h02-004.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
l07-085.png,2,1,2,0,2,1,2,1,1,0,0,0,0,0,1,1.0
d01-104.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
d04-131.png,2,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0.0
b04-140.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
e04-019.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
a04-039.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
a06-036.png,1,1,2,2,1,0,4,0,1,0,0,0,0,0,0,1.0
g05-087.png,2,1,2,0,1,2,5,1,1,0,0,0,0,0,1,2.0
g07-022b.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
a01-049u.png,1,1,2,0,0,2,6,0,1,0,0,1,0,0,1,3.0
g06-045d.png,0,1,1,0,2,2,2,0,1,1,0,0,0,0,1,1.0
g06-037j.png,2,1,2,2,2,2,3,1,1,0,1,0,0,0,0,1.0
g07-010b.png,2,1,1,0,1,1,4,0,1,1,0,0,0,0,1,1.0
p02-000.png,0,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
g01-083.png,2,1,2,2,1,0,2,1,1,0,0,0,0,0,0,1.0
g04-063.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
c06-080.png,0,0,2,0,2,1,5,0,1,1,0,0,0,0,1,2.0
a05-009.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
a06-004.png,2,1,1,0,0,1,3,1,1,1,0,0,0,1,1,1.0
j04-024.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
p03-121.png,1,0,2,0,2,1,5,1,1,1,0,0,0,0,1,2.0
a02-053.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
j01-070.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
f07-081a.png,2,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0.0
m03-013.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
g06-026c.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
e06-030.png,2,1,0,2,1,1,4,0,0,0,0,0,0,0,0,1.0
g06-031i.png,2,0,1,0,0,2,5,1,1,1,0,0,0,1,1,2.0
a04-000.png,0,1,2,2,1,2,1,0,1,0,0,0,0,0,0,0.0
g01-039.png,2,1,0,2,1,0,3,1,1,0,0,0,0,0,0,1.0
n06-194.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
a04-023.png,2,1,0,2,1,2,2,1,1,0,0,0,0,0,0,1.0
a01-063u.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
e01-018.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f04-039.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
g06-031o.png,0,1,2,2,2,1,4,0,1,0,1,0,0,0,0,1.0
d06-082.png,0,0,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
m03-118.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
f04-093.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
